Date,Gold_IDR_gram,USDIDR,IHSG
2020-11-09,845981.2569471434,14198.671875,5356.0048828125
2020-11-10,859593.8897994112,14256.3603515625,5462.73876953125
2020-11-11,840005.206825936,14041.544921875,5509.51318359375
2020-11-12,835590.6873932894,13878.9892578125,5458.60205078125
2020-11-13,856865.7445738572,14133.4912109375,5461.05810546875
2020-11-16,857718.3361121304,14135.5595703125,5494.8720703125
2020-11-17,853636.978734432,14089.2001953125,5529.93994140625
2020-11-18,844874.5726528466,14026.451171875,5557.51806640625
2020-11-19,844293.8331380322,14110.2001953125,5594.05908203125
2020-11-20,854309.2296703348,14189.900390625,5571.65576171875
2020-11-23,836133.9507909819,14150.9912109375,5652.76416015625
2020-11-24,821910.0950578272,14164.60546875,5701.02880859375
2020-11-25,819834.8487399557,14121.7998046875,5679.2470703125
2020-11-26,819834.8487399557,14127.470703125,5759.916015625
2020-11-27,796188.7450914175,13897.6689453125,5783.3349609375
2020-11-30,802779.7999433146,14061.64453125,5612.4150390625
2020-12-01,822081.8310309547,14094.935546875,5724.7421875
2020-12-02,832038.0924288691,14175.0,5813.98681640625
2020-12-03,831275.2198249456,14076.419921875,5822.94189453125
2020-12-04,831834.6717448891,14092.798828125,5810.48291015625
2020-12-07,842593.6054041506,14076.490234375,5930.7587890625
2020-12-08,850667.1304057798,14143.0,5944.4091796875
2020-12-09,830668.2901857889,14083.0107421875,5944.4091796875
2020-12-10,834164.6327436145,14150.0,5933.6982421875
2020-12-11,832998.0507723218,14082.5927734375,5938.3291015625
2020-12-14,827182.3792577774,14069.1572265625,6012.51611328125
2020-12-15,846953.7765197941,14221.900390625,6010.1279296875
2020-12-16,846787.6172637952,14190.0,6118.40185546875
2020-12-17,853727.6173348515,14070.537109375,6113.3818359375
2020-12-18,853856.2014633184,14083.8505859375,6104.32421875
2020-12-21,850011.9492353002,14068.9375,6165.6240234375
2020-12-22,846220.6816456082,14100.7314453125,6023.2890625
2020-12-23,863361.9176854214,14324.2001953125,6008.708984375
2020-12-24,855040.7582927682,14146.9013671875,6008.708984375
2020-12-28,839583.9053998527,13911.1435546875,6093.55419921875
2020-12-29,853693.870288726,14126.1201171875,6036.173828125
2020-12-30,855408.4993260908,14069.9091796875,5979.0732421875
2020-12-31,841912.2666211076,13832.5595703125,5979.0732421875
2021-01-04,876735.9610471061,14022.5009765625,6104.89794921875
2021-01-05,874623.269488298,13931.400390625,6137.3427734375
2021-01-06,854023.416660115,13930.0,6065.68212890625
2021-01-07,857763.7285587019,13951.5,6153.6328125
2021-01-08,819236.0912826695,13892.9775390625,6257.8349609375
2021-01-11,824281.2343976432,13861.392578125,6382.93701171875
2021-01-12,834765.5641120066,14088.7353515625,6395.6689453125
2021-01-13,836176.1882085418,14031.078125,6435.205078125
2021-01-14,842713.8583020952,14166.0,6428.31494140625
2021-01-15,827100.3693143887,14063.1474609375,6373.412109375
2021-01-18,827100.3693143887,13880.779296875,6389.833984375
2021-01-19,833938.9856679363,14100.7998046875,6321.85595703125
2021-01-20,847179.2610084199,14122.0,6429.7578125
2021-01-21,841821.3451774421,14037.2001953125,6413.89208984375
2021-01-22,832928.2826629337,13960.76171875,6307.126953125
2021-01-25,835678.3069285807,14012.8955078125,6258.57177734375
2021-01-26,841854.7192166565,14148.5,6140.1708984375
2021-01-27,838830.8757941605,14142.0,6109.16796875
2021-01-28,838779.9072952438,14195.0,5979.38720703125
2021-01-29,822868.5331221268,13854.8642578125,5862.35205078125
2021-02-01,827283.0222146057,13828.13671875,6067.544921875
2021-02-02,830900.5176266336,14118.5,6043.8408203125
2021-02-03,824428.7244170434,13995.53515625,6077.7451171875
2021-02-04,804279.014893659,13983.9521484375,6107.2158203125
2021-02-05,815714.2136323159,14010.4736328125,6151.72900390625
2021-02-08,824621.7265612312,14001.103515625,6208.8662109375
2021-02-09,825524.196615703,13990.4599609375,6181.671875
2021-02-10,827832.8795289281,13989.1884765625,6201.828125
2021-02-11,822990.1021575081,14027.0,6222.52099609375
2021-02-12,818529.068102326,13976.240234375,6222.52099609375
2021-02-15,818529.068102326,13966.0,6270.32421875
2021-02-16,803564.2201343022,13907.0,6292.39599609375
2021-02-17,799422.1590227485,14039.2001953125,6227.72802734375
2021-02-18,798651.4641196324,14007.474609375,6200.30810546875
2021-02-19,799202.6981523731,13998.1982421875,6231.93212890625
2021-02-22,807313.3023984926,13898.4169921875,6255.31201171875
2021-02-23,818426.4641731816,14107.6962890625,6272.80712890625
2021-02-24,813291.67005046,14081.6171875,6251.05419921875
2021-02-25,804254.708236117,14097.7998046875,6289.64599609375
2021-02-26,776067.680567606,13968.185546875,6241.7958984375
2021-03-01,781438.8282738227,14110.5849609375,6338.51318359375
2021-03-02,793771.8866784831,14245.6201171875,6359.205078125
2021-03-03,785264.3259902134,14239.181640625,6376.7568359375
2021-03-04,784354.4649111911,14349.0,6290.798828125
2021-03-05,778965.6482715972,14268.8798828125,6258.7490234375
2021-03-08,770651.4646484711,14287.392578125,6248.46484375
2021-03-09,791670.5978624074,14344.4755859375,6199.64697265625
2021-03-10,796616.1203723054,14393.0,6264.67919921875
2021-03-11,797263.205202866,14398.0,6264.67919921875
2021-03-12,789659.2576938185,14283.900390625,6358.208984375
2021-03-15,799607.3806577178,14385.208984375,6324.2587890625
2021-03-16,804777.534582121,14464.0,6309.69921875
2021-03-17,800984.0598153833,14427.5,6277.22802734375
2021-03-18,802124.3878254382,14403.0,6347.8291015625
2021-03-19,807952.2803645679,14431.0,6356.16015625
2021-03-22,802996.7753205154,14372.2001953125,6301.130859375
2021-03-23,797143.126053376,14375.7998046875,6252.7119140625
2021-03-24,808159.2523072382,14505.5,6156.14013671875
2021-03-25,801905.0702662834,14460.0,6122.8759765625
2021-03-26,805098.3346170592,14456.400390625,6195.56201171875
2021-03-29,793257.117307343,14411.0,6166.81787109375
2021-03-30,785643.1691988449,14511.7001953125,6071.44189453125
2021-03-31,804734.1846780834,14605.0,5985.52197265625
2021-04-01,810753.0985258893,14606.0,6011.4560546875
2021-04-02,810753.0985258893,14553.0,6011.4560546875
2021-04-05,806101.7570369893,14518.0,5970.2861328125
2021-04-06,813496.9421491703,14529.2001953125,6002.77001953125
2021-04-07,808988.2918996915,14460.2998046875,6036.6162109375
2021-04-08,826958.6868002822,14641.0,6071.72412109375
2021-04-09,821708.147518536,14660.7001953125,6070.208984375
2021-04-12,810288.5170209191,14558.0,5948.56884765625
2021-04-13,820335.3239551072,14611.900390625,5927.43505859375
2021-04-14,815539.9253866969,14621.099609375,6050.27587890625
2021-04-15,832868.5367705363,14673.7998046875,6079.5009765625
2021-04-16,835978.7162216471,14616.0,6086.2578125
2021-04-19,828168.0696841166,14558.0,6052.5400390625
2021-04-20,832551.3756145057,14570.0,6038.32177734375
2021-04-21,838033.6110140592,14543.2001953125,5993.2421875
2021-04-22,834046.0937434062,14564.2001953125,5994.18408203125
2021-04-23,834501.82474189,14606.599609375,6016.86376953125
2021-04-26,830466.8249911837,14518.0,5964.82080078125
2021-04-27,826568.3317140755,14459.599609375,5959.62109375
2021-04-28,827575.0466618752,14516.400390625,5974.47900390625
2021-04-29,825342.5995637863,14519.0,6012.9609375
2021-04-30,820463.383871245,14439.7001953125,5995.6162109375
2021-05-03,831553.7978841686,14438.0,5952.59716796875
2021-05-04,822091.4620351138,14399.099609375,5963.81982421875
2021-05-05,830717.6972502561,14482.5,5975.9111328125
2021-05-06,840493.5859308438,14399.5,5970.240234375
2021-05-07,840904.2543005674,14283.7998046875,5928.30908203125
2021-05-10,843500.7314289389,14278.0,5975.787109375
2021-05-11,837548.3874572744,14189.599609375,5938.35107421875
2021-05-12,833262.2262070838,14220.0,5938.35107421875
2021-05-17,852048.5636664684,14191.0,5833.85986328125
2021-05-18,861403.308322698,14344.5,5834.39404296875
2021-05-19,868705.9438276323,14362.2998046875,5760.583984375
2021-05-20,870594.5803578743,14389.7001953125,5797.59716796875
2021-05-21,868693.6145599008,14397.2998046875,5773.1201171875
2021-05-24,869363.2693975607,14348.0,5763.6318359375
2021-05-25,876628.229919205,14365.0,5815.83984375
2021-05-26,878497.4123305688,14371.400390625,5815.83984375
2021-05-27,872167.6435536043,14310.0,5841.828125
2021-05-28,875785.5225296188,14318.0,5848.6162109375
2021-05-31,875785.5225296188,14278.0,5947.462890625
2021-06-01,871656.5048254812,14247.5,5947.462890625
2021-06-02,874008.9137878374,14251.5,6031.578125
2021-06-03,859734.6764087853,14290.7001953125,6091.51318359375
2021-06-04,872491.1569814289,14360.0,6065.166015625
2021-06-07,871332.136179409,14288.0,6069.93505859375
2021-06-08,866694.3142852128,14246.5,5999.369140625
2021-06-09,869252.2868064863,14281.0,6047.47509765625
2021-06-10,870868.5293217102,14300.0,6107.5380859375
2021-06-11,860036.1453811876,14248.5,6095.4970703125
2021-06-14,849912.3249795039,14182.0,6080.3837890625
2021-06-15,850678.5008118058,14267.5,6089.0380859375
2021-06-16,853737.2799465143,14280.2998046875,6078.56787109375
2021-06-17,825009.3528500673,14466.5,6068.44677734375
2021-06-18,827278.435887676,14554.7001953125,6007.1201171875
2021-06-21,823087.5336075522,14368.0,5996.2529296875
2021-06-22,821734.7178177544,14388.7998046875,6087.841796875
2021-06-23,830595.8881721887,14495.0,6034.54296875
2021-06-24,822809.4838624566,14413.2998046875,6012.05615234375
2021-06-25,828864.8516313225,14511.2001953125,6022.39892578125
2021-06-28,824931.9995498271,14418.0,5939.47119140625
2021-06-29,823208.6649164407,14525.0,5949.0498046875
2021-06-30,832871.2300092515,14629.099609375,5985.48876953125
2021-07-01,833699.7798567179,14601.599609375,6005.9580078125
2021-07-02,835687.4300428217,14581.400390625,6023.0078125
2021-07-05,835687.4300428217,14526.0,6005.60888671875
2021-07-06,835815.3423248187,14495.0,6047.11083984375
2021-07-07,843812.2205493102,14568.7001953125,6044.037109375
2021-07-08,842951.1892806601,14569.2001953125,6039.89599609375
2021-07-09,850703.2119702164,14618.7001953125,6039.84423828125
2021-07-12,842916.8903821113,14521.0,6078.56787109375
2021-07-13,846919.1652203813,14558.5,6012.0322265625
2021-07-14,852931.4394664996,14542.099609375,5979.21484375
2021-07-15,850786.3601634776,14473.0,6046.75390625
2021-07-16,849568.8105840178,14563.0,6072.509765625
2021-07-19,842666.2913315749,14491.0,6017.39404296875
2021-07-20,853792.7695603395,14664.5,6017.39404296875
2021-07-21,847441.5534243282,14620.0,6029.97607421875
2021-07-22,843553.9408748212,14536.0,6137.546875
2021-07-23,842607.0663117917,14548.7001953125,6101.68994140625
2021-07-26,837718.1826056804,14486.0,6106.39404296875
2021-07-27,840260.3645891941,14523.5,6097.048828125
2021-07-28,842024.9489607279,14554.0,6088.52294921875
2021-07-29,851476.8980502477,14462.599609375,6120.72705078125
2021-07-30,842093.9652198884,14450.0,6070.0390625
2021-08-02,844999.8632652374,14456.0,6096.54296875
2021-08-03,837871.4323330583,14397.400390625,6130.57080078125
2021-08-04,835268.3701191184,14349.5,6159.03515625
2021-08-05,832144.4790721091,14338.599609375,6205.4169921875
2021-08-06,814007.4268169176,14385.5,6203.43115234375
2021-08-09,794891.1456988488,14346.0,6127.4560546875
2021-08-10,800499.9600660704,14402.099609375,6088.408203125
2021-08-11,809995.077970133,14393.099609375,6088.408203125
2021-08-12,809454.0807304644,14395.0,6139.65185546875
2021-08-13,818497.6771024438,14341.0,6139.4921875
2021-08-16,826190.2760492752,14381.0,6087.9130859375
2021-08-17,824278.778915556,14363.0,6087.9130859375
2021-08-18,826265.761470163,14425.099609375,6118.14990234375
2021-08-19,827282.0255573752,14454.2001953125,5992.32177734375
2021-08-20,829898.4389442707,14493.400390625,6030.77197265625
2021-08-23,837495.024502995,14446.0,6109.828125
2021-08-24,837680.8927517829,14430.0,6089.4970703125
2021-08-25,830683.5238399174,14448.7001953125,6113.240234375
2021-08-26,833521.2173455091,14465.7001953125,6058.080078125
2021-08-27,843911.3820769112,14449.2998046875,6041.3662109375
2021-08-30,838153.230343852,14411.0,6144.90185546875
2021-08-31,838073.8502097835,14362.0,6150.298828125
2021-09-01,830463.7356627086,14246.5,6090.93310546875
2021-09-02,829768.4085882112,14269.2001953125,6078.22900390625
2021-09-03,838557.9210632413,14245.5,6126.9208984375
2021-09-06,838557.9210632413,14256.0,6126.93798828125
2021-09-07,821713.7077489587,14231.400390625,6112.39990234375
2021-09-08,822086.3598154394,14279.2001953125,6026.02001953125
2021-09-09,827889.8648664944,14326.400390625,6068.21923828125
2021-09-10,820407.5998634726,14258.7998046875,6094.873046875
2021-09-13,817889.6908708023,14196.0,6088.1572265625
2021-09-14,829233.0161302442,14291.599609375,6129.09521484375
2021-09-15,821166.8454666259,14249.7001953125,6110.22900390625
2021-09-16,804684.0822333694,14264.5,6109.94189453125
2021-09-17,803390.4767015742,14283.900390625,6133.24609375
2021-09-20,805522.1597050095,14221.0,6076.31494140625
2021-09-21,817696.0149179352,14320.5,6060.7568359375
2021-09-22,813277.1409908715,14237.5,6108.26513671875
2021-09-23,802345.6358326582,14279.2001953125,6142.7119140625
2021-09-24,803674.4531135401,14286.5,6144.81494140625
2021-09-27,801814.9082900638,14251.0,6122.4951171875
2021-09-28,794834.4139866758,14242.5,6113.11181640625
2021-09-29,792498.2470634836,14318.599609375,6162.55419921875
2021-09-30,811805.4624846907,14385.0,6286.94287109375
2021-10-01,809405.6782571697,14328.599609375,6228.84521484375
2021-10-04,812076.6313022324,14301.0,6342.68603515625
2021-10-05,809013.7589295963,14300.5,6288.048828125
2021-10-06,806342.7910042278,14246.0,6417.3232421875
2021-10-07,804383.3328773418,14232.400390625,6416.39599609375
2021-10-08,800172.8547882469,14170.7998046875,6481.76904296875
2021-10-11,801948.116865616,14216.0,6459.69677734375
2021-10-12,802395.5790527242,14194.0,6486.26708984375
2021-10-13,820118.832155143,14221.2001953125,6536.90380859375
2021-10-14,821403.8499396103,14219.7001953125,6626.11376953125
2021-10-15,799894.6907124035,14078.5,6633.337890625
2021-10-18,798155.9080767513,14067.0,6658.76806640625
2021-10-19,805504.090998601,14157.2001953125,6655.998046875
2021-10-20,809741.0962397973,14116.7998046875,6655.998046875
2021-10-21,808596.6763440135,14119.7998046875,6632.97216796875
2021-10-22,818274.8726027617,14175.0,6643.73779296875
2021-10-25,819634.3176812899,14116.0,6625.69677734375
2021-10-26,818065.0652485414,14193.5,6656.93701171875
2021-10-27,819409.1252508166,14175.7001953125,6602.208984375
2021-10-28,823493.3788529536,14217.099609375,6524.076171875
2021-10-29,815673.7023164596,14229.0,6591.34619140625
2021-11-01,821180.2531105668,14228.5,6552.88916015625
2021-11-02,821018.6321214484,14276.599609375,6493.27490234375
2021-11-03,810251.8359680334,14289.900390625,6552.1298828125
2021-11-04,828145.9642805472,14366.0,6586.44287109375
2021-11-05,841757.0354430947,14414.0,6581.78515625
2021-11-08,841320.189454255,14319.7998046875,6632.296875
2021-11-09,838619.7599659704,14252.0,6669.9248046875
2021-11-10,848849.9252856767,14290.0,6683.14501953125
2021-11-11,856759.9051377854,14302.400390625,6691.341796875
2021-11-12,856476.928416746,14261.7001953125,6651.05419921875
2021-11-15,851151.8281903217,14186.7001953125,6616.02880859375
2021-11-16,845372.9585975613,14185.400390625,6651.20703125
2021-11-17,858053.640528987,14274.2001953125,6675.80419921875
2021-11-18,851045.4269301987,14223.7998046875,6636.46923828125
2021-11-19,845427.0518743428,14204.7001953125,6720.26318359375
2021-11-22,828291.6679644171,14265.099609375,6723.38623046875
2021-11-23,817657.0451338374,14259.599609375,6677.8759765625
2021-11-24,818672.0755397397,14272.5,6683.27685546875
2021-11-25,818672.0755397397,14303.400390625,6699.34619140625
2021-11-26,821949.1921879771,14320.0,6561.55322265625
2021-11-29,825622.0654148526,14408.2001953125,6608.2900390625
2021-11-30,819812.7814875826,14377.0,6533.93212890625
2021-12-01,820990.3210273199,14333.0,6507.6767578125
2021-12-02,813793.3833184971,14376.0,6583.81982421875
2021-12-03,827522.6663222186,14443.7998046875,6538.505859375
2021-12-06,829444.757020914,14514.0,6547.1162109375
2021-12-07,830449.1020701926,14490.0,6602.56884765625
2021-12-08,825277.2589283716,14393.2998046875,6603.7978515625
2021-12-09,817878.716222432,14335.0,6643.93212890625
2021-12-10,819548.7808607693,14297.400390625,6652.921875
2021-12-13,824241.6566801107,14351.900390625,6662.87109375
2021-12-14,815356.7789961058,14324.7001953125,6615.63720703125
2021-12-15,812773.1653942904,14342.5,6626.2568359375
2021-12-16,825852.015076758,14297.5,6594.7978515625
2021-12-17,833946.1701142455,14380.0,6601.93212890625
2021-12-20,829605.3414537035,14385.7001953125,6547.11181640625
2021-12-21,827095.2603560964,14388.7001953125,6554.30908203125
2021-12-22,826204.2083852377,14263.900390625,6529.5927734375
2021-12-23,826524.6519907203,14193.7998046875,6555.55078125
2021-12-24,826524.6519907203,14167.7998046875,6562.89990234375
2021-12-27,824848.4135366443,14189.2998046875,6575.44384765625
2021-12-28,827593.1424329757,14220.0,6598.3427734375
2021-12-29,826317.7721139513,14238.2001953125,6600.6767578125
2021-12-30,829726.8540464572,14237.0,6581.48193359375
2021-12-31,839333.3019413762,14285.2001953125,6581.48193359375
2022-01-03,822366.3364909383,14215.0,6665.30810546875
2022-01-04,833039.6801455221,14283.599609375,6695.373046875
2022-01-05,843885.1881232499,14385.5,6662.298828125
2022-01-06,830789.2630927224,14446.5,6653.35107421875
2022-01-07,832420.017039883,14408.0,6701.31591796875
2022-01-10,827893.6695089862,14318.5,6691.1240234375
2022-01-11,836871.1383143866,14313.0,6647.97021484375
2022-01-12,838713.7686395698,14277.0,6647.06494140625
2022-01-13,837242.0047010065,14298.900390625,6658.35595703125
2022-01-14,833743.9194945906,14276.0,6693.40087890625
2022-01-17,833743.9194945906,14314.5,6645.0478515625
2022-01-18,836110.4816060507,14349.7001953125,6614.05908203125
2022-01-19,852251.8822283397,14382.2998046875,6591.98095703125
2022-01-20,850819.317444555,14362.7998046875,6626.87109375
2022-01-21,844712.2703342645,14343.0,6726.373046875
2022-01-24,848489.9818353123,14329.7001953125,6655.166015625
2022-01-25,855660.4497430831,14365.0,6568.1728515625
2022-01-26,843100.6896286823,14330.5,6600.81884765625
2022-01-27,828307.6348961438,14366.400390625,6611.1611328125
2022-01-28,825736.13194374,14389.2001953125,6645.51123046875
2022-01-31,829969.9808326435,14381.599609375,6631.15087890625
2022-02-01,830591.5958230936,14350.0,6631.15087890625
2022-02-02,833086.440667757,14322.2998046875,6707.65185546875
2022-02-03,832637.1967094238,14363.7998046875,6683.85107421875
2022-02-04,835066.402462714,14377.0,6731.39111328125
2022-02-07,842907.344819702,14400.400390625,6804.93701171875
2022-02-08,845990.5764555489,14405.599609375,6789.52197265625
2022-02-09,848433.7035341995,14379.5,6834.60595703125
2022-02-10,846221.7338473386,14334.2001953125,6823.64208984375
2022-02-11,847974.7648852823,14328.0,6815.60693359375
2022-02-14,861507.5462518285,14344.7001953125,6734.48583984375
2022-02-15,852933.1135849237,14303.0,6807.4970703125
2022-02-16,857465.3236174316,14260.599609375,6850.1982421875
2022-02-17,872292.5756094565,14274.400390625,6835.1171875
2022-02-18,875821.449345155,14348.0,6892.81787109375
2022-02-21,875821.449345155,14365.900390625,6902.96484375
2022-02-22,879710.1660435684,14355.0,6861.994140625
2022-02-23,883596.1643261736,14395.0,6920.05615234375
2022-02-24,889098.048428376,14365.0,6817.81982421875
2022-02-25,876577.9172761907,14452.5,6888.1708984375
2022-02-28,875347.7969017191,14334.2001953125,6888.1708984375
2022-03-01,896775.7439061821,14360.0,6921.44091796875
2022-03-02,890863.820861731,14425.0,6868.40185546875
2022-03-03,894792.558755681,14387.5,6868.40185546875
2022-03-04,907154.8943710612,14358.400390625,6928.328125
2022-03-07,921943.5873952875,14381.7001953125,6869.06591796875
2022-03-08,944925.7184945522,14406.400390625,6814.18310546875
2022-03-09,917031.4166741027,14362.7001953125,6864.44091796875
2022-03-10,915489.3421021813,14251.0,6924.0078125
2022-03-11,909963.2453896994,14275.0,6922.60205078125
2022-03-14,902543.1044820148,14325.5,6952.2041015625
2022-03-15,889583.2864468629,14347.5,6918.18505859375
2022-03-16,877538.2843520424,14305.2998046875,6992.39501953125
2022-03-17,890611.7640063021,14263.5,6964.384765625
2022-03-18,888112.0292085547,14326.0,6954.96484375
2022-03-21,889306.9607332457,14342.2998046875,6955.18115234375
2022-03-22,885830.8807549166,14345.0,7000.82177734375
2022-03-23,893195.1371957518,14345.5,6996.115234375
2022-03-24,907469.0002316799,14389.0,7049.68505859375
2022-03-25,900600.4442217296,14337.099609375,7002.5322265625
2022-03-28,893861.657049812,14334.0,7049.60302734375
2022-03-29,883539.6659539923,14373.0,7011.68896484375
2022-03-30,891050.4927098237,14334.0,7053.18994140625
2022-03-31,897878.4477764573,14327.5,7071.44189453125
2022-04-01,885463.1713355021,14351.0,7078.759765625
2022-04-04,890743.5014959505,14361.0,7116.2177734375
2022-04-05,885442.1735206365,14322.2998046875,7148.298828125
2022-04-06,886034.5475821118,14365.5,7104.2158203125
2022-04-07,894173.0770571188,14382.0,7127.3671875
2022-04-08,897966.9699166882,14385.0,7210.8349609375
2022-04-11,897340.4022353669,14355.0,7203.7939453125
2022-04-12,910532.142831924,14360.7001953125,7214.78076171875
2022-04-13,914864.2624435856,14364.2001953125,7262.77685546875
2022-04-14,909946.4341804694,14360.2001953125,7235.5322265625
2022-04-15,909946.4341804694,14383.900390625,7235.5322265625
2022-04-18,914007.6727707303,14337.0,7275.2890625
2022-04-19,902526.2615833656,14353.7998046875,7199.23193359375
2022-04-20,901654.0175230548,14364.900390625,7227.36181640625
2022-04-21,897367.185376765,14351.0,7276.19287109375
2022-04-22,892878.3577410902,14382.0,7225.60595703125
2022-04-25,873452.1613103478,14350.0,7215.97900390625
2022-04-26,885060.1878716799,14478.0,7232.15283203125
2022-04-27,877117.6797843918,14466.0,7196.76416015625
2022-04-28,877296.5275469212,14447.5,7228.9140625
2022-04-29,890210.7257416518,14502.0,7228.9140625
2022-05-09,865155.9678570011,14490.0,6909.7509765625
2022-05-10,860822.5278387896,14552.2001953125,6819.7939453125
2022-05-11,864894.0911361213,14520.7998046875,6816.203125
2022-05-12,852773.943207319,14543.400390625,6599.83984375
2022-05-13,850259.8482876001,14632.099609375,6597.9931640625
2022-05-16,851607.72903371,14606.0,6597.9931640625
2022-05-17,856094.5965859826,14645.0,6644.466796875
2022-05-18,854170.9514317178,14630.599609375,6793.4140625
2022-05-19,872547.6965702714,14740.0,6823.3349609375
2022-05-20,866128.9113595784,14626.7998046875,6918.14404296875
2022-05-23,870031.7236030637,14645.0,6840.77490234375
2022-05-24,876630.280430282,14619.2001953125,6914.14111328125
2022-05-25,868732.2290023759,14635.7998046875,6883.50390625
2022-05-26,866992.4013815831,14597.0,6883.50390625
2022-05-27,868060.8463260141,14584.2001953125,7026.255859375
2022-05-30,868060.8463260141,14570.0,7037.56494140625
2022-05-31,861314.9545845919,14538.400390625,7148.97021484375
2022-06-01,861921.4011346134,14543.900390625,7148.97021484375
2022-06-02,872025.4874853313,14531.5,7148.72314453125
2022-06-03,855955.6548872989,14426.7998046875,7182.9609375
2022-06-06,853328.226577759,14431.0,7096.58203125
2022-06-07,857428.6611101595,14435.2001953125,7141.044921875
2022-06-08,860875.8407027769,14458.7998046875,7193.31396484375
2022-06-09,861604.3527797373,14495.2998046875,7182.830078125
2022-06-10,879193.1240687593,14611.7998046875,7086.64794921875
2022-06-13,854890.5428649508,14546.0,6995.44189453125
2022-06-14,860724.7576639284,14795.0,7049.8818359375
2022-06-15,860320.369257956,14740.7998046875,7007.0498046875
2022-06-16,871179.1593600173,14681.0,7050.326171875
2022-06-17,872024.3085898414,14776.099609375,6936.966796875
2022-06-20,872024.3085898414,14816.0,6976.376953125
2022-06-21,874592.8405586482,14827.7001953125,7044.07080078125
2022-06-22,874685.7553801286,14831.7001953125,6984.31103515625
2022-06-23,871248.070964494,14843.0,6998.26708984375
2022-06-24,871559.3853830508,14841.7998046875,7042.93701171875
2022-06-27,868840.3961717846,14841.0,7016.05517578125
2022-06-28,864296.3814361728,14791.0,6996.4560546875
2022-06-29,866337.8775559196,14857.0,6942.35107421875
2022-06-30,862912.3840336937,14877.0,6911.58203125
2022-07-01,863022.0707315743,14921.900390625,6794.328125
2022-07-04,863022.0707315743,14931.0,6639.171875
2022-07-05,850100.3145244909,15008.0,6703.26611328125
2022-07-06,838738.137737369,15037.0,6646.41015625
2022-07-07,838679.8709616306,15010.0,6652.5869140625
2022-07-08,837442.1436407947,14964.599609375,6740.21923828125
2022-07-11,832642.6286430787,14970.0,6722.14501953125
2022-07-12,830476.1872048344,14989.099609375,6718.2939453125
2022-07-13,836894.2809359025,15010.0,6640.990234375
2022-07-14,823679.5687244302,15030.400390625,6690.0869140625
2022-07-15,823031.451190917,15037.099609375,6651.90478515625
2022-07-18,823510.8739615065,14986.0,6659.2529296875
2022-07-19,823401.5464497565,14977.0,6736.091796875
2022-07-20,817460.3908906203,14960.7998046875,6874.7431640625
2022-07-21,827179.5349881494,15022.0,6864.130859375
2022-07-22,833145.9093353075,15004.2001953125,6886.9619140625
2022-07-25,829614.3199318404,15011.0,6858.4072265625
2022-07-26,827164.4627984742,14978.0,6871.537109375
2022-07-27,828103.936163045,14982.7998046875,6898.2158203125
2022-07-28,839272.9220212485,14914.2001953125,6956.81689453125
2022-07-29,841624.835272366,14849.099609375,6951.123046875
2022-08-01,843223.2385422862,14826.0,6968.783203125
2022-08-02,844907.5325202675,14838.0,6988.1572265625
2022-08-03,841602.8779166733,14890.099609375,7046.634765625
2022-08-04,856773.3534811195,14900.0,7057.34814453125
2022-08-05,848428.1620931899,14884.7001953125,7084.65478515625
2022-08-08,855154.7422912363,14886.0,7086.84912109375
2022-08-09,855439.8427955254,14831.2001953125,7102.8798828125
2022-08-10,857674.8760747414,14856.7001953125,7086.23583984375
2022-08-11,849114.2125018016,14756.900390625,7160.384765625
2022-08-12,851445.8537403032,14724.2001953125,7129.27685546875
2022-08-15,839683.8220114962,14661.0,7093.27587890625
2022-08-16,842397.5581896675,14776.400390625,7133.453125
2022-08-17,834610.9011029638,14747.099609375,7133.453125
2022-08-18,833199.6323641789,14764.099609375,7186.55810546875
2022-08-19,834129.4484184826,14845.7001953125,7172.43408203125
2022-08-22,826818.6538492453,14831.0,7107.98291015625
2022-08-23,838678.5580135613,14933.5,7163.26513671875
2022-08-24,834466.5624478806,14850.0,7194.7060546875
2022-08-25,838910.5976866424,14845.0,7174.2080078125
2022-08-26,824582.6012934574,14773.0,7135.248046875
2022-08-29,826941.7344801492,14811.0,7132.044921875
2022-08-30,825214.630916298,14895.0,7159.47314453125
2022-08-31,817756.2243830326,14850.0,7178.58984375
2022-09-01,810294.4246573247,14855.0,7153.10400390625
2022-09-02,819187.8933158955,14902.099609375,7177.17919921875
2022-09-05,819187.8933158955,14890.0,7231.8828125
2022-09-06,813601.7795819769,14882.2998046875,7233.15478515625
2022-09-07,821927.819304399,14904.0,7186.7568359375
2022-09-08,816304.662382248,14865.2998046875,7232.01708984375
2022-09-09,821713.4469638983,14892.2998046875,7242.65576171875
2022-09-12,823560.8834411032,14823.0,7254.4638671875
2022-09-13,814509.1013232534,14858.7001953125,7318.01611328125
2022-09-14,815695.6134420664,14954.900390625,7278.078125
2022-09-15,798605.9885265563,14915.0,7305.60107421875
2022-09-16,802626.6413044358,14933.599609375,7168.8701171875
2022-09-19,800650.2313313565,14946.0,7195.48779296875
2022-09-20,799650.5603585236,14985.7998046875,7196.951171875
2022-09-21,803231.6151990849,15008.599609375,7188.31396484375
2022-09-22,806782.0641840826,15019.0,7218.90576171875
2022-09-23,794870.8367555218,15026.599609375,7178.5830078125
2022-09-26,784471.9415479142,15031.0,7127.5029296875
2022-09-27,795162.797036256,15204.0,7112.44921875
